"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
0,-37.790984320701
0.00666666666666667,-38.1477946761175
0.0133333333333333,-38.5050196162871
0.02,-38.8611376924962
0.0266666666666667,-39.2146152899872
0.0333333333333333,-39.5639136920425
0.04,-39.9074964406688
0.0466666666666667,-40.2438369472683
0.0533333333333333,-40.5714263011255
0.06,-40.8887812185975
0.0666666666666667,-41.1944520716644
0.0733333333333333,-41.4870309310606
0.08,-41.7651595566216
0.0866666666666667,-42.0275372658037
0.0933333333333333,-42.2729286105793
0.1,-42.5001707931026
0.106666666666667,-42.7081807516639
0.113333333333333,-42.895961850488
0.12,-43.0626101098478
0.126666666666667,-43.2073199167066
0.133333333333333,-43.3293891606192
0.14,-43.4282237448344
0.146666666666667,-43.503341428391
0.153333333333333,-43.5543749613843
0.16,-43.5810744824387
0.166666666666667,-43.5833091546465
0.173333333333333,-43.5610680237469
0.18,-43.5144600900245
0.186666666666667,-43.4437135932133
0.193333333333333,-43.3491745175062
0.2,-43.2313043315035
0.206666666666667,-43.0906769854847
0.213333333333333,-42.9279751956793
0.22,-42.743986052134
0.226666666666666,-42.5395959932635
0.233333333333333,-42.3157851961144
0.24,-42.0736214367142
0.246666666666666,-41.8142534795222
0.253333333333333,-41.5389040588876
0.26,-41.2488625184938
0.266666666666666,-40.9454771769629
0.273333333333333,-40.6301474890932
0.28,-40.3043160725596
0.286666666666666,-39.9694606693283
0.293333333333333,-39.6270861095257
0.3,-39.2787163430775
0.306666666666666,-38.9258866011506
0.313333333333333,-38.5701357453357
0.32,-38.2129988576946
0.326666666666666,-37.8560001193406
0.333333333333333,-37.5006460192417
0.34,-37.148418928547
0.346666666666666,-36.8007710690643
0.353333333333333,-36.4591188976883
0.36,-36.1248379217373
0.366666666666666,-35.7992579534155
0.373333333333333,-35.483658805124
0.38,-35.1792664211908
0.386666666666666,-34.8872494359053
0.393333333333333,-34.6087161426035
0.4,-34.3447118540371
0.406666666666666,-34.0962166304385
0.413333333333333,-33.8641433486011
0.419999999999999,-33.6493360829584
0.426666666666666,-33.4525687680805
0.433333333333333,-33.274544111203
0.439999999999999,-33.1158927233391
0.446666666666666,-32.9771724381803
0.453333333333333,-32.8588677893052
0.459999999999999,-32.7613896181518
0.466666666666666,-32.6850747876984
0.473333333333333,-32.6301859797817
0.479999999999999,-32.5969115573813
0.486666666666666,-32.5853654769549
0.493333333333333,-32.595587239941
0.499999999999999,-32.6275418767128
0.506666666666666,-32.6811199607985
0.513333333333333,-32.7561376551962
0.519999999999999,-32.8523367974188
0.526666666666666,-32.9693850337694
0.533333333333333,-33.1068760175739
0.54,-33.2643296898108
0.546666666666666,-33.4411926640185
0.553333333333333,-33.6368387403644
0.56,-33.850569576284
0.566666666666666,-34.0816155430712
0.573333333333333,-34.3291367991518
0.58,-34.5922246114705
0.586666666666667,-34.8699029563994
0.593333333333333,-35.161130430823
0.6,-35.4648025025303
0.606666666666667,-35.7797541267601
0.613333333333333,-36.1047627526979
0.62,-36.4385517399414
0.626666666666667,-36.7797942004835
0.633333333333334,-37.127117276657
0.64,-37.4791068598285
0.646666666666667,-37.8343127485072
0.653333333333334,-38.1912542380513
0.66,-38.5484261274312
0.666666666666667,-38.904305121667
0.673333333333334,-39.2573566017228
0.68,-39.6060417269596
0.686666666666667,-39.9488248288332
0.693333333333334,-40.2841810485188
0.700000000000001,-40.6106041656553
0.706666666666667,-40.9266145605419
0.713333333333334,-41.2307672479818
0.720000000000001,-41.5216599176344
0.726666666666667,-41.7979409132561
0.733333333333334,-42.058317081644
0.740000000000001,-42.3015614214617
0.746666666666668,-42.526520462426
0.753333333333334,-42.7321213065737
0.760000000000001,-42.9173782654722
0.766666666666668,-43.0813990302569
0.773333333333334,-43.2233903152195
0.780000000000001,-43.3426629202732
0.786666666666668,-43.4386361629196
0.793333333333335,-43.5108416362549
0.800000000000001,-43.5589262560081
0.806666666666668,-43.5826545665035
0.813333333333335,-43.58191028271
0.820000000000001,-43.5566970530801
0.826666666666668,-43.5071384356032
0.833333333333335,-43.433477087311
0.840000000000002,-43.3360731752827
0.846666666666668,-43.2154020249133
0.853333333333335,-43.0720510287314
0.860000000000002,-42.9067158463045
0.866666666666668,-42.7201959326482
0.873333333333335,-42.513389438973
0.880000000000002,-42.2872875354883
0.886666666666668,-42.0429682112349
0.893333333333335,-41.7815896104792
0.900000000000002,-41.5043829689946
0.906666666666669,-41.2126452165189
0.913333333333335,-40.9077313137741
0.920000000000002,-40.5910463936116
0.926666666666669,-40.2640377760933
0.933333333333335,-39.9281869266262
0.940000000000002,-39.5850014246435
0.946666666666669,-39.2360070077928
0.953333333333336,-38.8827397532082
0.960000000000002,-38.5267384532574
0.966666666666669,-38.1695372382523
0.973333333333336,-37.8126584930945
0.980000000000002,-37.4576061087841
0.986666666666669,-37.1058591032959
0.993333333333336,-36.7588656396235
1,-36.4180374619589
1.00666666666667,-36.0847447641363
1.01333333333334,-35.7603114977522
1.02,-35.4460111209153
1.02666666666667,-35.1430627824792
1.03333333333334,-34.8526279309867
1.04,-34.5758073324881
1.04666666666667,-34.3136384769644
1.05333333333334,-34.0670933493512
1.06,-33.8370765381578
1.06666666666667,-33.6244236524334
1.07333333333334,-33.4299000163621
1.08,-33.254199610052
1.08666666666667,-33.0979442251146
1.09333333333333,-32.9616828043631
1.1,-32.8458909363537
1.10666666666667,-32.7509704774984
1.11333333333333,-32.6772492770349
1.12,-32.6249809831717
1.12666666666667,-32.5943449121794
1.13333333333333,-32.5854459659887
1.14,-32.5983145879079
1.14666666666667,-32.6329067503169
1.15333333333333,-32.6891039725438
1.16,-32.766713371516
1.16666666666667,-32.8654677521144
1.17333333333333,-32.9850257483722
1.18,-33.1249720306716
1.18666666666667,-33.2848175978251
1.19333333333333,-33.464000176309
1.2,-33.6618847518672
1.20666666666667,-33.8777642611677
1.21333333333333,-34.1108604730859
1.22,-34.3603250904731
1.22666666666667,-34.625241103873
1.23333333333333,-34.9046244285454
1.24,-35.1974258553045
