"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
1.46666666666666,-32.8829149657973
1.47333333333333,-32.7605461852245
1.48,-32.6700887928133
1.48666666666666,-32.6120016239713
1.49333333333333,-32.5865999645847
1.5,-32.5939149637058
1.50666666666666,-32.6338607773185
1.51333333333333,-32.7062326171334
1.52,-32.8105374831838
1.52666666666666,-32.9462727025204
1.53333333333333,-33.1123221982933
1.54,-33.3080531838815
1.54666666666666,-33.5324744347313
1.55333333333333,-33.7843983773104
1.56,-34.0622670331244
1.56666666666666,-34.3641496260221
1.57333333333333,-34.6890385330846
1.58,-35.035018462158
1.58666666666666,-35.3998240547452
1.59333333333333,-35.7816018190971
1.6,-36.1774281345181
1.60666666666666,-36.5856969487933
1.61333333333333,-37.0039227292876
1.62,-37.4295348506905
1.62666666666666,-37.8599468136401
1.63333333333333,-38.2925101179085
1.64,-38.7247444573281
1.64666666666666,-39.1535998414473
1.65333333333333,-39.5767358190611
1.66,-39.9910520584182
1.66666666666666,-40.3934393081381
1.67333333333333,-40.7822173347035
1.68,-41.1545933014908
1.68666666666666,-41.5079084256891
1.69333333333333,-41.8400728697553
1.7,-42.1488194883788
1.70666666666666,-42.4311231153728
1.71333333333333,-42.6860206785394
1.72,-42.9118757361506
1.72666666666666,-43.1069488518353
1.73333333333333,-43.2699517406871
1.73999999999999,-43.3999924478304
1.74666666666666,-43.496124228972
1.75333333333333,-43.5576565569932
1.75999999999999,-43.5842018001618
1.76666666666666,-43.5756597414329
1.77333333333333,-43.5321587406546
1.77999999999999,-43.4540720503876
1.78666666666666,-43.3419897472116
1.79333333333333,-43.1966705111681
1.79999999999999,-43.0193144563159
1.80666666666666,-42.8111911138999
1.81333333333333,-42.5736201093078
1.81999999999999,-42.3082091310835
1.82666666666666,-42.0177244475373
1.83333333333333,-41.7033762542058
1.83999999999999,-41.3671964139296
1.84666666666666,-41.0113995730625
1.85333333333333,-40.6388391665022
1.85999999999999,-40.2518611221022
1.86666666666666,-39.852311369168
1.87333333333333,-39.4432042141164
1.87999999999999,-39.0270914634841
1.88666666666666,-38.6068116340944
1.89333333333333,-38.1847824328529
1.89999999999999,-37.7631715507438
1.90666666666666,-37.3444558070323
1.91333333333333,-36.9310662433563
1.91999999999999,-36.5256586015021
1.92666666666666,-36.1304241269737
1.93333333333333,-35.7474886775522
1.93999999999999,-35.3787345605325
1.94666666666666,-35.0264510129722
1.95333333333333,-34.6924032672336
1.95999999999999,-34.3780411592386
1.96666666666666,-34.0849669155135
1.97333333333333,-33.8154431742421
1.97999999999999,-33.5700226072708
1.98666666666666,-33.3497794368629
1.99333333333333,-33.155790225397
1.99999999999999,-32.9890826177321
2.00666666666666,-32.8504241420541
2.01333333333333,-32.7403982327671
2.01999999999999,-32.6594956689075
2.02666666666666,-32.6080026149301
2.03333333333333,-32.5861769069866
2.03999999999999,-32.5939958858532
2.04666666666666,-32.6313866692653
2.05333333333333,-32.6981032817586
2.05999999999999,-32.7938296224011
2.06666666666666,-32.9180079386281
2.07333333333333,-33.0697971371728
2.07999999999999,-33.2487988379033
2.08666666666666,-33.4540621357888
2.09333333333333,-33.6844683633579
2.09999999999999,-33.9387973411241
2.10666666666666,-34.2159438849742
2.11333333333333,-34.5143780420396
2.11999999999999,-34.8324513370734
2.12666666666666,-35.168860995311
2.13333333333333,-35.5216167506422
2.14,-35.8883500571818
2.14666666666666,-36.2681190988018
2.15333333333333,-36.6586798095025
2.16,-37.0577353903004
2.16666666666666,-37.4630040833073
2.17333333333333,-37.8725633875981
2.18,-38.2838957504368
2.18666666666666,-38.6945879586184
2.19333333333333,-39.1026742671558
2.2,-39.505680656213
2.20666666666666,-39.9010293590064
2.21333333333333,-40.2868434767152
2.22,-40.6604951738449
2.22666666666666,-41.019718303768
2.23333333333333,-41.3625894874874
2.24,-41.6868053017617
2.24666666666666,-41.9908670880039
2.25333333333333,-42.272577204934
2.26,-42.5304829159376
2.26666666666666,-42.7629933410019
2.27333333333333,-42.9688579475455
2.28,-43.146764154658
2.28666666666667,-43.2954972997122
2.29333333333333,-43.4141951423106
2.3,-43.5021281801406
2.30666666666667,-43.5588190233791
2.31333333333333,-43.5839806471933
2.32,-43.5774880029764
2.32666666666667,-43.539474253085
2.33333333333333,-43.470207444806
2.34,-43.3701560828139
2.34666666666667,-43.240065618349
2.35333333333333,-43.0809119699397
2.36,-42.8935667069164
2.36666666666667,-42.6795513913454
2.37333333333333,-42.4400903161616
2.38,-42.1765431258569
2.38666666666667,-41.890452307345
2.39333333333333,-41.5835625089315
2.4,-41.2579914335179
2.40666666666667,-40.9156811779236
2.41333333333333,-40.5586234725303
2.42,-40.1886763366471
2.42666666666667,-39.8083552268414
2.43333333333334,-39.4195348642912
2.44,-39.0242921752812
2.44666666666667,-38.6261134718665
2.45333333333334,-38.225877788191
2.46,-37.8256545944497
2.46666666666667,-37.427690207063
2.47333333333334,-37.0345437283657
2.48,-36.6477623714521
2.48666666666667,-36.2696584987547
2.49333333333334,-35.9021125003187
2.5,-35.5468611009642
2.50666666666667,-35.2056594727583
2.51333333333334,-34.8798246135687
2.52,-34.5709405583384
2.52666666666667,-34.2803220241951
2.53333333333334,-34.0091369958917
2.54,-33.7590527395007
2.54666666666667,-33.5312141540667
2.55333333333334,-33.3260698821293
2.56,-33.1445964741332
2.56666666666667,-32.9876412665142
2.57333333333334,-32.8558456035863
2.58000000000001,-32.749781730955
2.58666666666667,-32.6697524856705
2.59333333333334,-32.616062377416
2.60000000000001,-32.5889465544573
2.60666666666667,-32.5884161634668
2.61333333333334,-32.6144090260134
2.62000000000001,-32.6667144742699
2.62666666666667,-32.7450622231163
2.63333333333334,-32.8490632129517
2.64000000000001,-32.9783427357848
2.64666666666667,-33.1323532093269
2.65333333333334,-33.3103153153744
2.66000000000001,-33.5114451189886
2.66666666666667,-33.7348256836895
2.67333333333334,-33.9793945691099
2.68000000000001,-34.2440378958161
2.68666666666667,-34.5277721334138
2.69333333333334,-34.8290009602305
2.70000000000001,-35.1464126197513
2.70666666666667,-35.4785552574878
2.71333333333334,-35.8241157123619
2.72000000000001,-36.1811798703466
2.72666666666668,-36.5479987080813
2.73333333333334,-36.9230102540918
2.74000000000001,-37.3043405716995
2.74666666666668,-37.6901028722751
2.75333333333334,-38.0783601594709
2.76000000000001,-38.4670478202244
2.76666666666668,-38.854619740674
2.77333333333334,-39.2386860709455
2.78000000000001,-39.6174084597444
2.78666666666668,-39.9887997889006
2.79333333333334,-40.3512113553426
2.80000000000001,-40.7025076983047
2.80666666666668,-41.0406903206051
2.81333333333334,-41.3642007857883
2.82000000000001,-41.6712810602455
2.82666666666668,-41.9602509248623
2.83333333333334,-42.2295696427623
2.84000000000001,-42.4777427521626
2.84666666666668,-42.7034329835259
2.85333333333335,-42.9056212328522
2.86000000000001,-43.0829760841383
2.86666666666668,-43.2346657333241
2.87333333333335,-43.3598519755281
2.88000000000001,-43.4579850875028
2.88666666666668,-43.5284853409124
2.89333333333335,-43.570999065597
2.90000000000001,-43.5853544146289
2.90666666666668,-43.5714698818367
2.91333333333335,-43.5294502192172
2.92000000000001,-43.4597226005895
2.92666666666668,-43.3626063294406
2.93333333333335,-43.2386496569356
2.94000000000001,-43.088545165405
2.94666666666668,-42.9131288770775
2.95333333333335,-42.714260257262
2.96000000000001,-42.4925481688486
2.96666666666668,-42.2491259863619
2.97333333333335,-41.9853145227474
2.98000000000001,-41.7027456678075
2.98666666666668,-41.4028775616047
2.99333333333335,-41.0871328492343
3.00000000000002,-40.7575171964158
3.00666666666668,-40.4157218424443
3.01333333333335,-40.063350341646
3.02000000000002,-39.7023124470426
3.02666666666668,-39.3341147174293
3.03333333333335,-38.9608450266673
3.04000000000002,-38.584655820132
3.04666666666668,-38.2074426006947
3.05333333333335,-37.830521625469
3.06000000000002,-37.4558764914609
3.06666666666668,-37.085133783612
3.07333333333335,-36.7196758857353
3.08000000000002,-36.3613284173849
3.08666666666668,-36.0122356014793
3.09333333333335,-35.6736689271286
3.10000000000002,-35.3468626815834
3.10666666666668,-35.0331730934411
3.11333333333335,-34.7338361900369
3.12000000000002,-34.4501918498054
3.12666666666668,-34.1834594203761
3.13333333333335,-33.934574753065
3.14000000000002,-33.704515275369
3.14666666666669,-33.4940744881414
3.15333333333335,-33.3040695227846
3.16000000000002,-33.1352323079485
3.16666666666669,-32.9881685280946
3.17333333333335,-32.8633888079003
3.18000000000002,-32.7613291210757
3.18666666666669,-32.6823410147979
3.19333333333335,-32.6265902523195
3.20000000000002,-32.5943099938194
3.20666666666669,-32.5855454335276
3.21333333333335,-32.6002666042102
3.22000000000002,-32.6383829363098
3.22666666666669,-32.6996878825686
3.23333333333335,-32.7839031496165
3.24000000000002,-32.8907186385619
3.24666666666669,-33.0196598900705
3.25333333333335,-33.1702122388566
3.26000000000002,-33.3417612836207
3.26666666666669,-33.5336197692475
3.27333333333335,-33.7449896999059
3.28000000000002,-33.9749466089567
3.28666666666669,-34.2228351990773
3.29333333333336,-34.4874080101081
3.30000000000002,-34.7675876086944
3.30666666666669,-35.0623882392386
3.31333333333336,-35.3705584875288
3.32000000000002,-35.6908981734113
3.32666666666669,-36.0218225871726
3.33333333333336,-36.3623975398942
3.34000000000002,-36.7106212082381
3.34666666666669,-37.064609136845
3.35333333333336,-37.4237787599361
3.36000000000002,-37.7865499797501
3.36666666666669,-38.1513439375995
3.37333333333336,-38.5165576525826
3.38000000000002,-38.8805667815714
3.38666666666669,-39.2411406483076
3.39333333333336,-39.5964215081449
3.40000000000002,-39.945191014517
3.40666666666669,-40.2862952999635
3.41333333333336,-40.6181505478146
3.42000000000002,-40.9392016599917
3.42666666666669,-41.2472972024258
3.43333333333336,-41.5416235317072
3.44000000000003,-41.8204193671005
3.44666666666669,-42.0826926681172
3.45333333333336,-42.3272762455095
3.46000000000003,-42.5529636829287
3.46666666666669,-42.7579928950657
3.47333333333336,-42.9419801093202
3.48000000000003,-43.1042517781967
3.48666666666669,-43.243987963358
3.49333333333336,-43.360500679274
3.50000000000003,-43.4530636042095
3.50666666666669,-43.5214261215981
3.51333333333336,-43.565270599406
3.52000000000003,-43.58442427955
3.52666666666669,-43.5788540044749
3.53333333333336,-43.5486614428691
3.54000000000003,-43.4940155640123
3.54666666666669,-43.4152624467611
3.55333333333336,-43.312880631197
3.56000000000003,-43.1872897445719
3.56666666666669,-43.039264251563
3.57333333333336,-42.8696020501522
3.58000000000003,-42.6790631072948
3.5866666666667,-42.468554395532
3.59333333333336,-42.239351031612
3.60000000000003,-41.9922078006589
3.6066666666667,-41.7285913581997
3.61333333333336,-41.4500089336113
3.62000000000003,-41.1572053511639
3.6266666666667,-40.8516141545743
3.63333333333336,-40.5357085539426
3.64000000000003,-40.2102514980496
3.6466666666667,-39.8763324080816
3.65333333333336,-39.5354482415261
3.66000000000003,-39.189077810815
3.6666666666667,-38.8387150605412
3.67333333333336,-38.4858515511864
3.68000000000003,-38.133078072357
3.6866666666667,-37.7812489842849
3.69333333333336,-37.4314608275673
3.70000000000003,-37.0851631555913
3.7066666666667,-36.7438629453374
3.71333333333336,-36.4087746657281
3.72000000000003,-36.0811770231468
3.7266666666667,-35.7623223917323
3.73333333333337,-35.4535846852775
3.74000000000003,-35.1557162880671
3.7466666666667,-34.8700938198263
3.75333333333337,-34.5978663297756
3.76000000000003,-34.3399695815538
3.7666666666667,-34.0970810700531
3.77333333333337,-33.8699759958384
3.78000000000003,-33.6595007614976
3.7866666666667,-33.4663427999939
3.79333333333337,-33.2911186683964
3.80000000000003,-33.1343513639384
