6480.8,1108.2,-2145.5
6449.36268806435,1529.69092746891,-1975.96796622023
6389.9657747159,1944.55032619358,-1797.86959279538
6302.87247602225,2350.98141630377,-1611.97858882739
6188.46585749957,2747.22465907614,-1419.10209724157
6047.24707992965,3131.56533538563,-1220.07717719273
5879.83313950699,3502.34091767717,-1015.76716380393
5686.95411314556,3857.94820644385,-807.057920328984
5469.44992236233,4196.8502007555,-594.853999388879
5228.26663133811,4517.58267405129,-380.074730172062
4964.45229557038,4818.7604293144,-163.650247727191
4679.15238050414,5099.08320718318,53.4825181399516
4373.6047703553,5357.34122354811,270.383877642869
4049.13438925421,5592.42031424358,486.115422381387
3707.14745817474,5803.30666631042,699.744056384418
3349.12541240965,5989.09111706887,910.346000059601
2976.61850597081,6148.97300388176,1117.01075025363
2591.23912978701,6282.26354971933,1318.84498026392
2194.65487223499,6388.38877118202,1514.97636356161
1788.58135080754,6466.89189782228,1704.55730569448
1374.77484586638,6517.43529327827,1886.76856861508
955.024765384562,6539.80187125319,2060.82277342568
531.14597414392,6533.89600064181,2225.96776620386
104.971017211198,6499.74389677692,2381.48983400562
-321.657728998343,6437.49349737324,2526.71675736591
-746.895946279481,6347.41382390008,2661.02068701797
-1168.90527208653,6229.89383113068,2783.82083293403
-1585.86117251384,6085.44074953869,2894.5859546524
-1995.96075823395,5914.67792726508,2992.83664253761
-2397.43051114833,5718.34218033001,3078.14738047672
-2788.53389023432,5497.28066145739,3150.14838143409
-3167.57878423599,5252.44726037646,3208.52718788755
-3532.92478092981,4984.89854968533,3253.03003044608
-3882.99022272694,4695.78929221864,3283.4629386541
-4216.25901829947,4386.36752837594,3299.69259889485
-4531.28718188762,4057.96926297808,3301.64695549745
-4826.70907308252,3712.01277234487,3289.31555202079
-5101.24330936332,3349.9925556226,3262.74961072731
-5353.6983269851,2973.47295368927,3222.06184930809
-5582.97756504045,2584.08146282872,3167.42603505548
-5788.08425095316,2183.50176911544,3099.07627757036
-5968.1257653742,1773.46653308848,3017.30606233252
-6122.31756694675,1355.74995473051,2922.4670286118
