File Path: C:\Users\Administrator\Desktop\New folder (2)\Test Run 181 09-7-22 10 52 09 AM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return_FinalFall2021
Test Run: Test Run 181
Date: 9/7/2022 10:38:04 AM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
662.3984375	47.2676786920249	-0.0536702391087772	-7.08390550431619	-3.1573529302864E-05
662.408203125	47.2699019185994	-0.0530341410568165	-6.96393636876917	-3.0640603475285E-05
662.41796875	47.2694921072493	-0.0528098453818262	-6.82614674424286	-3.0776718846228E-05
662.427734375	47.2715275036216	-0.052935887051391	-6.89039862804223	-3.07553443779784E-05
662.4375	47.2708000884751	-0.0531263652858661	-6.74080833690913	-2.96150631577008E-05
662.447265625	47.2699019185994	-0.0530796878798061	-6.4185824544484	-3.08903340701936E-05
662.45703125	47.2701819563553	-0.0523369148128241	-6.51286328655087	-3.06634773565518E-05
662.466796875	47.2697345789648	-0.0519369018492876	-6.59585253351087	-2.88711260323249E-05
662.4765625	47.2732657867652	-0.0527451286724381	-7.10375651615164	-3.0405873724338E-05
662.486328125	47.273299937711	-0.0537308303572267	-7.41230894527151	-3.13534221857294E-05
662.49609375	47.2724837301053	-0.0540083268025421	-7.14039191748871	-3.25810721883822E-05
662.505859375	47.2717699753372	-0.052918241284353	-6.64460829406342	-3.08209649578145E-05
662.515625	47.2693589185605	-0.0524136844048573	-6.239230153065	-3.07579717076533E-05
662.525390625	47.2726681452129	-0.0523030806970425	-6.34880558601079	-3.06844758525822E-05
662.53515625	47.2723095602815	-0.0524490993359056	-6.84736409907583	-3.02615115818005E-05
662.544921875	47.2729652584418	-0.0533640445297703	-6.92656293119521	-3.26853104861656E-05
662.5546875	47.2715923904188	-0.0532516098776909	-6.85774250285586	-2.91594765831106E-05
662.564453125	47.2690822958991	-0.0525649123969832	-6.64777462250788	-3.09503284943204E-05
662.57421875	47.270571277138	-0.0528232923167529	-6.54539754871313	-3.09248317592385E-05
662.583984375	47.2714626168245	-0.0535661054043746	-6.8638694169768	-3.18123835585732E-05
662.59375	47.2750587114221	-0.0543558893827471	-7.08648098173469	-3.20846098245994E-05
662.603515625	47.2751133529354	-0.0541032490897157	-6.77245051953131	-3.09615785678091E-05
662.61328125	47.2705063903409	-0.0523608404852358	-6.59705955774961	-3.07197232481356E-05
662.623046875	47.270308314855	-0.0510581619941045	-6.14892543183988	-2.94579537665872E-05
662.6328125	47.2706429941243	-0.0520621230957393	-5.86773731840516	-3.15094081360451E-05
662.642578125	47.2741810321139	-0.0536354311574305	-6.03868318130766	-3.11119428382752E-05
662.65234375	47.2749630887737	-0.0534629788860701	-6.88677808287157	-3.16035265149274E-05
662.662109375	47.2744405793023	-0.0524853180148004	-7.78563816602185	-3.19784961415796E-05
662.671875	47.2734911830078	-0.0521208733947643	-7.76975218660702	-3.1579902927152E-05
662.681640625	47.2709947488665	-0.0518258312340101	-7.21411271652458	-3.05067394617977E-05
662.69140625	47.2742971453297	-0.0517129930404807	-6.86367580775669	-2.93732078380273E-05
662.701171875	47.2747923340445	-0.0513959528681252	-6.42933647066636	-3.01850169006949E-05
662.7109375	47.2773707304558	-0.0517267334600983	-6.28795848124849	-3.07410977163852E-05
662.720703125	47.2740512585196	-0.0527079595033513	-6.30268333288821	-2.95891904503996E-05
662.73046875	47.2730130697659	-0.053854440772932	-6.72145005262568	-3.33561322045493E-05
662.740234375	47.2718348621343	-0.053207927349499	-7.14909061620924	-3.0064654318152E-05
662.75	47.2723983527407	-0.051699589461247	-7.16907984498111	-3.16166497357226E-05
662.759765625	47.2770838625107	-0.0519631120332135	-7.30979892999593	-3.15525308068336E-05
662.76953125	47.2775619757526	-0.0534690386779257	-7.54188521299147	-3.11063166825659E-05
662.779296875	47.2755743907044	-0.0528548019003808	-7.34301847383919	-3.03211322716379E-05
662.7890625	47.274023937763	-0.0517688585183967	-6.80546273796993	-2.94834505016691E-05
662.798828125	47.2705678620434	-0.0516010119556509	-6.37066179851557	-3.07875929474975E-05
662.80859375	47.2744371642077	-0.0531129617066324	-6.55527583930334	-3.15127851722286E-05
662.818359375	47.2753319189889	-0.0538487878575796	-6.86703627296682	-3.14689105570016E-05
662.828125	47.2768140700386	-0.0524652943547558	-6.89421014470521	-3.20467395752308E-05
662.837890625	47.2746010887478	-0.0512423669933125	-7.00356137078847	-2.732137973428E-05
662.84765625	47.2737814660475	-0.0529566010674698	-6.92418633845242	-3.14651620244586E-05
662.857421875	47.2736243716966	-0.0539872559357596	-6.79628186260858	-3.18562559358703E-05
662.8671875	47.274491805721	-0.0530306425858993	-6.88779202543576	-3.22930953718858E-05
662.876953125	47.2783747682637	-0.0516519315495152	-6.99949452207499	-3.15855268449314E-05
662.88671875	47.2777088248197	-0.0512822709061097	-7.28163380015239	-3.00204059686356E-05
662.896484375	47.275963711487	-0.0529214262602595	-7.03556070175402	-3.08337144443204E-05
662.90625	47.2748811265037	-0.0538108049354863	-6.39954122504585	-3.04606179649748E-05
662.916015625	47.2732077301573	-0.0522000475602305	-6.18553445589901	-3.13260478274812E-05
662.92578125	47.2746045038423	-0.0518700206903044	-6.19409124486419	-2.85674009032882E-05
662.935546875	47.2757997869469	-0.0528174192878824	-6.73739933750759	-3.04696189189377E-05
662.9453125	47.2768584662682	-0.0530848271969494	-7.17354129777264	-3.16068990752511E-05
662.955078125	47.2774117115909	-0.0524869722012398	-6.95448380744499	-3.043662064291E-05
662.96484375	47.2735150886699	-0.0519468536483504	-6.93843481645246	-3.14790349517624E-05
662.974609375	47.2747001264907	-0.0527978058393943	-7.15485035862119	-3.18697528909549E-05
662.984375	47.2751270133138	-0.0533515514200889	-7.08681333543679	-3.19762447841239E-05
662.994140625	47.2780947305078	-0.053564121047658	-6.87194402930116	-3.37513506207232E-05
663.00390625	47.2785796739388	-0.0525825514939145	-6.3516490565732	-3.10148256333585E-05
663.013671875	47.2759500511087	-0.0512439644838458	-6.15054552425123	-2.9624437845953E-05
663.0234375	47.2752226359621	-0.0517753785476085	-6.18034182496286	-2.95261949623085E-05
663.033203125	47.275297768043	-0.0523959352511668	-6.37997930817668	-3.07260991103535E-05
663.04296875	47.2795222400441	-0.0521651095418049	-7.14202150572012	-3.10508227354206E-05
663.052734375	47.2803794287848	-0.0519358379672832	-7.68725039174343	-2.91411031788253E-05
663.0625	47.2794471079633	-0.0527819143103949	-7.51019555126899	-3.2363963897282E-05
663.072265625	47.2779376361569	-0.0528556990297199	-7.23513171422741	-3.11606871889133E-05
663.08203125	47.2748742963145	-0.05272196339218	-6.45998317481892	-3.09593272103534E-05
663.091796875	47.278569428655	-0.0520113102235807	-6.09914095744749	-3.06184815384567E-05
663.1015625	47.2785250324254	-0.0521140432055952	-5.98840545181771	-3.08104645908344E-05
663.111328125	47.279942296678	-0.0527892214121866	-6.48643008877716	-3.11213152885976E-05
663.12109375	47.2800447495155	-0.052242249324755	-7.35649198741323	-3.08937088684472E-05
663.130859375	47.2765647681339	-0.0511230654664777	-7.34165265838723	-3.05824844363947E-05
